dataset,sample_type,input,true_label,predicted_label,status,riskLevel,riskScore,response_time,top_reasons,error
phishing_email.csv,messages,17 paliourg valiumxanaxcialis _ get hydrocodone soma 2 best pain killers please lqqk http www 545 ranking 299 pill biz bl 2 kenneth edit ambrosial antisemite minefield plug testament fissure lava adoptive exclusion bile coolant heavy intrepid,1,1,Suspicious,Medium,49,0.14182186126708984,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.78% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom may 25 2001 see attached file hplno 525 xls hplno 525 xls,0,0,Legitimate,Low,0,0.13351202011108398,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.46% | Low phishing probability according to BERT model",
phishing_email.csv,messages,august 2000 iferc sds noms attached august 2000 nomination takes gas sales purchase contract txu fuels previously tufco hpl resources co txu fuels contr 3949 well august 2000 nomination takes gas sales purchase contract txu fuels sds please advise questions concerning attached thanks charlie see attached file minhplno 0 xls see attached file sdsnom xls minhplno 0 xls sdsnom xls,0,0,Legitimate,Low,0,0.13667798042297363,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.16% | Low phishing probability according to BERT model",
phishing_email.csv,messages,browse site awesome specials medicines curious people locate highest quality rxmeds reduced prices chemist site know answer store der sent experienced logistic companies search site flnd bestddeals novv http op 1 aro starttosucceed com tnh company provides wide selection medsrx pain swelling male organ dysfunction stress cholesterol muscle relaxant obesity sleeping disorder chance experience timely logistic services evening boiled exclamation ground wind lunacy porter madness hink shal made toboil bells began pla bear came felt 8 disturbance snout smelt 3,1,1,Suspicious,Medium,49,0.16154193878173828,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.73% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,everyone need gwpfx highest quality medds lowest price v codin 65 00 valliuum 75 00 vi graa 70 00 cai llis 85 00 codeinne 65 00 xa naax 96 00 le vittra 99 00 orderrs delivered fedex full tracking 24 7 satisfactiionnss guaaranteeed rpuxf,1,1,Suspicious,Medium,49,0.14545130729675293,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.71% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,birthplace feldman online doctors 70 best pain killers _ som vioxx v ia gra fioriceet phentremine popular meds valium xan x _ lis http www 9006 hosting com mxl htm excelsior writer silhouette youve forgotten apportion place flee airplane around,1,1,Suspicious,Medium,49,0.13166189193725586,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.76% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,transfer manager vacancy secondary highly paid job good opportunity earnings name richard bates manager easy payments company main provider line payment systems business located new york usa work corporate customers us germany italy uk baltic countries former ussr countries etc prefer use wire transfer accept international money transfers high tax tax international money transfer made juridical person company germany 25 sense us work way want lose customers tax international money transfer made private person 7 need must bank account start system fully automated work 1 2 hours day time wish receive process payment customers using bank account report new payments nothing illegal earn minimum 1500 2000 per month work receive wire transfers transfer us via western union wages 10 15 every order process start 10 please feel free contact us via phone email phone 1 917 591 1454 fax 1 917 591 1921 email job richard bates net bates job 4 net please send answers email addresses sure receive need perfect knowledge english start today richard bates easy payments inc phone 1 917 591 1454 fax 1 917 591 1921,1,1,Phishing,High,70,0.16703414916992188,"No URL found in the message, so URL checks were not applied | Escalation applied: high-risk phishing wording without URL | BERT phishing probability: 99.63% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today",
phishing_email.csv,messages,hpl nom february 8 2001 see attached file hplno 208 xls hplno 208 xls,0,0,Legitimate,Low,0,0.1243295669555664,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.41% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl noms june 10 thru 12 2000 see attached file hplo 610 xls hplo 610 xls,0,0,Legitimate,Low,0,0.1480569839477539,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.18% | Low phishing probability according to BERT model",
phishing_email.csv,messages,txu nom 10 10 00 attached txu fuel nominations tuesday october 10 2000 see attached file hpll 010 xls hpll 010 xls,0,0,Legitimate,Low,0,0.1279888153076172,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.10% | Low phishing probability according to BERT model",
phishing_email.csv,messages,enron hpl actuals nov 7 2000 november 7 2000 teco tap 30 000 enron 71 250 hpl iferc,0,0,Legitimate,Low,0,0.12081265449523926,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom june 16 2000 revision revision empire nom thanks tim see attached file hplo 616 xls hplo 616 xls,0,0,Legitimate,Low,0,0.1322338581085205,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.06% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom june 3 2000 see attached file hplo 603 xls hplo 603 xls,0,0,Legitimate,Low,0,0.12453269958496094,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.36% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hi crease ice surface first visit notice exact food horse show kind catch among told got week north eye open less king fish grew blood buy reach kill character spell ease rock end visit train knew work story bed soon short corn certain word voice stretch put bright state science product day street took numeral tone busy many foot need phone 545 385 8347 mobile 998 851 7377 email thomasina saxon sammail com,1,1,Suspicious,Medium,49,0.13847899436950684,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.41% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,paliourg best meds wakey wakey say truth reason love keep little company together days culture widening mind spirit paliourg interested saving 70 medications http teleology gfd online com cia dcent lobworms noblest search search excellence thing camera lens unconditional judge downthrownfaith highest passion human many every generation may come far none comes going hell going playing piano,1,1,Suspicious,Medium,49,0.1591205596923828,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.68% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl noms nov 30 2000 see attached file hplnl 130 xls hplnl 130 xls,0,0,Legitimate,Low,0,0.12105369567871094,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.49% | Low phishing probability according to BERT model",
phishing_email.csv,messages,ya ever notice vicodin running hot special today 99 hydrocodone xanax much meds 80 less regular price doctor visits hassles quick delivery front door easy bet future contact options modified lottie copra augustine delphinus abreast bugle lulu testament crystallite antarctic saloonkeeper cody shad votive multifarious remiss springtail rilly sextuplet horowitz pestilential alike synchronous gretchen autoclave barrington compass cherub hieroglyphic quartzite clare trivia buffet doctor competitor alps cognizant cam cicero mescal transferee middletown admonition bondholder whipple avon compendia maxwell fiction bengali stamina,1,1,Suspicious,Medium,49,0.14862632751464844,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.87% | High-risk phishing pattern detected by BERT model | Message contains suspicious social-engineering wording: today | Message creates urgency or pressure to act quickly",
phishing_email.csv,messages,txu nom 10 11 00 attached please find txu fuel nominations wednesday oct 11 2000 see attached file hpll 011 xls hpll 011 xls,0,0,Legitimate,Low,0,0.1243138313293457,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.09% | Low phishing probability according to BERT model",
phishing_email.csv,messages,hpl nom august 18 2000 see attached file hplo 818 xls hplo 818 xls,0,0,Legitimate,Low,0,0.12920665740966797,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.28% | Low phishing probability according to BERT model",
phishing_email.csv,messages,better botox 14 day free trial number 1 topical alternative botox anti aging wrinkle remover try free 14 days 5 95 shipping handling injections appointments less time pain http grtprods com lesswrl index htm advertisement want contacted reply email copy paste link browser infodele com nrmm htm computer technologies 848 n rainbow blvd 316 las vegas nv 89107 grayish green greene great greater greenbelt greengrocer greenland greenbriar grayson greene greenhouse graze graywacke greenbriar greenbelt greenish greasy grecian greedy great grebe grease greenery greengrocer grease grayish greengrocer greed graze greengrocer greene greenbriar greenbriar graze grecian greenfield grebe greedy grease greedy greed greek greenbriar greengrocer greatcoat graywacke grayson greasy greenland grecian greenberg graywacke grecian,1,1,Suspicious,Medium,49,0.17035651206970215,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 99.73% | High-risk phishing pattern detected by BERT model",
phishing_email.csv,messages,hpl nom april 7 2001 see attached file hplno 407 xls hplno 407 xls,0,0,Legitimate,Low,0,0.12267494201660156,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.44% | Low phishing probability according to BERT model",
phishing_email.csv,messages,nom actual flow april 19 th forwarded melissa jones texas utilities 04 20 2001 01 23 pm eileen ponton 04 20 2001 01 00 55 pm david avila lsp enserch us tu cc charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com subject nom actual flow april 19 th sorry missed line report agree w nom 8 333 david avila com cc charlie stone melissa jones hpl scheduling enron com liz bellamy enron com 04 20 01 bcc 12 54 pm subject nom actual flow april 19 th records show following changes 4 19 01 25 000 0900 11000 2 hours 25 000 0300 0900 6 hours total nom day 8 333 mmbtu eileen ponton 04 20 2001 11 49 48 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject nom actual flow april 19 th gas control shows flowing 2 hours 9 00 11 00 rate 25 000 nom mcf mmbtu 2 084 5 819 5 977 btu 1 027,0,0,Legitimate,Low,0,0.16652178764343262,"No URL found in the message, so URL checks were not applied | BERT phishing probability: 0.02% | Low phishing probability according to BERT model",
